ipsedID,county,avgCasePerCapita,fipsCode,school,state,flag,stateCHECK,vaxPolicySchoolnameCHECK,enforceDateCHECK,typeCHECK,mask,maskEnforceDate,allStudentsCHECK,urlVaxCHECK,urlMask
231624,Williamsburg City,90.41684236,51830,William & Mary,VA,0,VA,William & Mary,2021-05-18,Public,1,,1,https://www.wm.edu/sites/pathforward/health/vaccinations/index.php,
232025,Washington County,219.0738818,51191,Emory & Henry College,VA,0,VA,Emory & Henry College,2021-04-28,Private,1,2020-27-09,1,https://www.ehc.edu/covid19/students/,https://web.archive.org/web/20200924141701/https://www.ehc.edu/covid19/faqs/
232265,Hampton City,176.8744261,51650,Hampton University,VA,0,VA,Hampton University,2021-04-08,Private,1,,1,http://docs.hamptonu.edu/student/20210414123904-13399-new_student_revised_letter.pdf_20210416112456.pdf,
232308,Roanoke County,192.5272845,51161,Hollins University,VA,0,VA,Hollins University,2021-05-03,Private,1,,1,https://hollins.edu/news/hollins-anticipates-the-beginning-of-a-return-to-normal-in-fall-2021/,
232982,Norfolk City,149.7495037,51710,Old Dominion University,VA,0,VA,Old Dominion University,2021-06-08,Public,1,,1,https://www.odu.edu/emergency/news/2020/2/novel_coronavirus_co/update-35,
233277,Radford City,228.4220099,51750,Radford University,VA,0,VA,Radford University,2021-06-15,Public,1,,1,https://www.radford.edu/content/radfordcore/home/reopening/fall2021-operational-plan.html,
233356,Henrico County,168.2945764,51087,Bon Secours Memorial College of Nursing,VA,0,VA,Bon Secours Memorial College of Nursing,2021-08-26,Private,1,,0,https://www.bsmcon.edu/index.php/covid-19-vaccine,https://www.bsmcon.edu/index.php/covid-19-vaccine
233541,Winchester City,190.5669655,51840,Shenandoah University,VA,0,VA,Shenandoah University,2021-04-22,Private,1,2020-03-08,0,https://www.su.edu/conservatory/covid-19/,https://web.archive.org/web/20200803210923/https://www.su.edu/conservatory/covid-19/
233684,Arlington County,152.6936946,51013,Strayer University-Virginia,VA,0,VA,Strayer University-Virginia,2021-05-20,Private,1,,0,https://www.strayer.edu/campus-locations/virginia/arlington,https://www.strayer.edu/campus-locations/virginia/arlington
233897,Wise County,234.9168067,51195,The University of Virginia's College at Wise,VA,0,VA,The University of Virginia's College at Wise,2021-04-23,Public,1,,0,"https://www.uvawise.edu/covid-19/covid-19-frequently-asked-questions#:~:text=Are%20face%20coverings%20required%20on,be%20required%20in%20those%20spaces.","https://www.uvawise.edu/covid-19/covid-19-frequently-asked-questions#:~:text=Are%20face%20coverings%20required%20on,be%20required%20in%20those%20spaces."
233921,Montgomery County,162.6613214,51121,Virginia Polytechnic Institute and State University,VA,0,VA,Virginia Polytechnic Institute and State University,2021-06-08,Public,1,,1,https://vtx.vt.edu/articles/2021/06/president-message-060821.html,
234076,Albemarle County,135.8678633,51003,University of Virginia-Main Campus,VA,0,VA,University of Virginia-Main Campus,2021-08-02,Public,1,2021-20-09,0,"https://uvapolicy.virginia.edu/policy/SEC-045#:~:text=Face%20Masks%3A%20Wearing%20masks%20is,where%20patient%20care%20is%20provided.","https://uvapolicy.virginia.edu/policy/SEC-045#:~:text=Face%20Masks%3A%20Wearing%20masks%20is,where%20patient%20care%20is%20provided."
234207,Lexington City,313.4555406,51678,Washington and Lee University,VA,0,VA,Washington and Lee University,2021-05-21,Private,1,,1,https://my.wlu.edu/covid-19-resources/community-updates/new-guidance-for-vaccinated-individuals-and-vaccination-requirement-for-fall-–-students-faculty-and-staff-5-21,
234827,Kittitas County,149.982452,53037,Central Washington University,WA,0,WA,Central Washington University,2021-05-06,Public,1,,1,http://www.cwu.edu/message-president-james-gaudino?fbclid=IwAR2F8DQ1D75NBrCsxgkq5OgJJGkwXWBkghX1eIIK4tZ5jSWDWNISlHBTgqU,
235097,Spokane County,204.416117,53063,Eastern Washington University,WA,0,WA,Eastern Washington University,2021-06-03,Public,1,,1,https://inside.ewu.edu/news/featured/ewu-adds-vaccination-requirement/,
235167,Thurston County,138.9329495,53067,The Evergreen State College,WA,0,WA,Evergreen State College,2021-05-06,Public,1,,1,https://www.evergreen.edu/news/post/2021/fall-2021-evergreen-requires-covid-19-vaccine,
236896,Walla Walla County,214.4065172,53071,Walla Walla University,WA,0,WA,Walla Walla University,2021-08-20,Private,1,,0,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf,
237118,Barbour County,246.1031823,54001,Alderson Broaddus University,WV,0,WV,Alderson Broaddus University,2021-05-24,Private,1,2020-26-05,0,"https://ab.edu/coronavirus/#:~:text=Members%20of%20the%20campus%20community,a%20mask%20or%20face%20covering.",
237330,Mercer County,248.6381995,54055,Concord University,WV,0,WV,Concord University,2021-05-17,Public,1,2020-17-07,0,https://www.concord.edu/about/return-to-campus-plan.aspx,https://web.archive.org/web/20200717050746/https://www.concord.edu/about/return-to-campus-plan.aspx
237686,Wood County,228.1550172,54107,West Virginia University at Parkersburg,WV,0,WV,West Virginia University at Parkersburg,2021-08-27,Public,1,2021-06-08,0,https://www.wvup.edu/coronavirus/#1642542833317-1b7a786d-4e3e,https://www.wvup.edu/coronavirus/#1642542833317-1b7a786d-4e3e
237783,Harrison County,253.567564,54033,Salem University,WV,0,WV,Salem University,2021-06-17,Private,1,2021-04-08,1,https://web.archive.org/web/20210612015120/https://www.salem.edu/readystrong/healthsafety/covid-19-vaccine,https://www.salem.edu/readystrong/healthsafety/face-coverings-physical-distancing-healthy-hygiene
237899,Kanawha County,227.9283522,54039,West Virginia State University,WV,0,WV,West Virginia State University,2021-08-06,Public,1,2020-30-09,0,https://www.vsu.edu/news/2021/vaccination-requirement.php,
237932,Ohio County,227.9385419,54069,West Liberty University,WV,0,WV,West Liberty University,2021-07-22,Public,1,2020-11-09,0,https://westliberty.edu/coronavirus/,https://westliberty.edu/conduct/covid19/
238032,Monongalia County,200.527197,54061,West Virginia University,WV,0,WV,West Virginia University,2021-05-24,Public,1,2020-07-24,0,https://www.wvu.edu/return-to-campus,https://web.archive.org/web/20200724091959/https://www.wvu.edu/return-to-campus/what-you-need-to-know/student-life-2
238616,Ozaukee County,214.0503214,55089,Concordia University-Wisconsin,WI,0,WI,Concordia University-Wisconsin,2021-08-26,Private,1,2020-06-08,0,https://www.cuw.edu/landingpages/uncommon-return/index.html,https://web.archive.org/web/20200806183835/https://www.cuw.edu/landingpages/uncommon-return/index.html
239071,Jefferson County,217.6125468,55055,Maranatha Baptist University,WI,0,WI,Maranatha Baptist University,2021-04-28,Private,1,,0,https://maranathabaptistacademy.org/about/health-and-wellness/,https://maranathabaptistacademy.org/about/health-and-wellness/
240189,Walworth County,221.4408276,55127,University of Wisconsin-Whitewater,WI,0,WI,University of Wisconsin-Whitewater,2021-08-06,Public,1,2020-09-01,0,https://web.archive.org/web/20210806144356/https://uww.edu/warhawks-are-back/testing,https://web.archive.org/web/20210806144356/https://uww.edu/warhawks-are-back/testing
240417,Dunn County,250.8604224,55033,University of Wisconsin-Stout,WI,0,WI,University of Wisconsin-Stout,2021-03-19,Public,1,2020-08-07,0,https://web.archive.org/web/20210330120405/https://www.uwstout.edu/covid-19-coronavirus-planning-and-preparedness,https://web.archive.org/web/20210330120405/https://www.uwstout.edu/covid-19-coronavirus-planning-and-preparedness
240471,Pierce County,230.9523793,55093,University of Wisconsin-River Falls,WI,0,WI,University of Wisconsin-River Falls,2021-02-15,Public,1,2020-28-08,0,https://web.archive.org/web/20220302052657/https://www.uwrf.edu/Falcons-Forward/LatestUpdates.cfm,https://web.archive.org/web/20220302052657/https://www.uwrf.edu/Falcons-Forward/LatestUpdates.cfm
240727,Albany County,217.6457512,56001,University of Wyoming,WY,0,WY,University of Wyoming ,2021-02-03,Public,1,2020-25-09,0,https://web.archive.org/web/20210316203332/https://www.uwyo.edu/alerts/campus-return/covid-news.html,https://web.archive.org/web/20210316203332/https://www.uwyo.edu/alerts/campus-return/covid-news.html
241304,Caguas Municipio,139.5937057,72025,Columbia Central University-Caguas,PR,1,NY,Columbia University,2021-04-19,Private,1,,1,https://covid19.columbia.edu/news/fall-2021-vaccine-policy-update,
241410,Ponce Municipio,110.1595788,72113,Pontifical Catholic University of Puerto Rico-Ponce,PR,1,IL,National University of Health Sciences,2021-08-26,Private,1,,1,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html,
241614,Trujillo Alto Municipio,122.7077365,72139,Universidad Teologica del Caribe,PR,1,DE,University of Delaware,2021-05-05,Public,1,,1,https://www.udel.edu/udaily/2021/may/covid-19-coronavirus-vaccination-requirement-students/,
242617,San Germán Municipio,88.350383,72125,Inter American University of Puerto Rico-San German,PR,1,CA,Dominican University of California,2021-04-29,Private,1,,1,https://www.dominican.edu/fall-2021-campus-health-and-safety,
243188,Utuado Municipio,94.38636453,72141,University of Puerto Rico-Utuado,PR,1,WA,University of Puget Sound,2021-05-07,Private,1,,1,https://www.pugetsound.edu/about/office-of-the-president/messages-to-campus/student-vaccination-requirement-effective-fall-2021-5-7-21/,
243197,Mayagüez Municipio,108.9245874,72097,University of Puerto Rico-Mayaguez,PR,1,PR,University of Puerto Rico-Mayaguez,2021-05-07,Private,1,,1,https://www.pugetsound.edu/about/office-of-the-president/messages-to-campus/student-vaccination-requirement-effective-fall-2021-5-7-21/,
260813,Arapahoe County,197.1377352,8005,Platt College-Aurora,CO,0,CO,Platt College-Aurora,2021-07-06,Private,1,2021-27-12,1,https://plattcollege.edu/wp-content/uploads/2021/07/Platt_-Return-to-Campus-Letter-Students_final-1-1.pdf,https://www.plattcolorado.edu/covid-19-resources
433536,Jefferson Parish,216.0996305,22051,Herzing University-New Orleans,LA,0,LA,Herzing University-New Orleans,NA,Private,1,2020-08-15,0,https://www.herzing.edu/coronavirus#safe-campus,https://web.archive.org/web/20200814120241/https://www.herzing.edu/coronavirus
433660,Lee County,214.283803,12071,Florida Gulf Coast University,FL,0,FL,Florida Gulf Coast University,NA,Public,1,2020-08-15,1,https://www.fgcu.edu/coronaupdate/coronafaq,https://web.archive.org/web/20200818002301/https://www.fgcu.edu/coronaupdate/
438498,Alexandria City,164.6055603,51510,Stratford University,VA,0,VA,Stratford University,NA,Private,1,2020-06-29,0,https://news.stanford.edu/today/2021/04/22/student-vaccination-fall/,
441937,Ventura County,186.0384667,6111,California State University-Channel Islands,CA,0,CA,California State University-Channel Islands,2021-04-22,Public,1,,1,https://www2.calstate.edu/csu-system/news/Pages/CSU-COVID-Vax-Requirement-FDA-Approval.aspx,
443784,Bucks County,169.12225,42017,Strayer University-Pennsylvania,PA,,PA,Strayer University-Pennsylvania,NA,Private,0,NA,0,https://www.strayer.edu/coronavirus,
446048,Collier County,190.5769397,12021,Ave Maria University,FL,0,FL,Ave Maria University ,NA,Private,1,2020-09-28,0,https://www.avemaria.edu/amu-health-safety-plan/,https://www.avemaria.edu/fall-2021-covid-19-update/
451820,Bastrop County,210.9501675,48021,The Art Institute of Austin,TX,,TX,The Art Institute of Austin,2021-08-23,Private,,,1,https://www.nyit.edu/about/vaccination,
474906,Bonneville County,222.8399704,16019,Stevens-Henager College,ID,,ID,Green River College,2021-08-20,Public,,,0,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf,
482680,Lumpkin County,180.951298,13187,University of North Georgia,GA,0,GA,University of North Georgia,NA,Public,1,2020-07-15,0,https://web.archive.org/web/20200831093255/https://ung.edu/together/campus-guidelines/what-you-can-expect-in-the-classroom.php,
485111,Baldwin County,181.637186,13009,Georgia Military College,GA,0,GA,Georgia Military College,NA,Public,1,2021-04-21,0,https://www.gmc.edu/coronavirus-information/,https://www.gmc.edu/coronavirus-information/
490753,Knox County,127.323681,23013,Maine Media College,ME,0,ME,Maine Media College,2021-09-15,Private,1,2021-04-14,1,https://www.mainemedia.edu/college/about-the-college/,
492476,Villalba Municipio,107.1103165,72149,EDP University of Puerto Rico-Villalba,PR,0,PR,EDP University of Puerto Rico-Villalba,2021-08-02,Private,1,2021-07-23,1,https://www.theweeklyjournal.com/online_features/puerto-rico-all-eligible-students-must-be-vaccinated-against-covid/article_0bda2e72-ebe6-11eb-9c1a-034db3d9ffd1.html,
