announceDate,type,State,allEmployees,someEmployees,allStudents,resStudentsOnly,boosterRequired,statePol2020,school,url
2021-05-11,Private,OH,0,0,0,1,0,R,Mount Saint Joseph University,https://mymount.msj.edu/ICS/Mount_Community/Wellness_Center/Default_Page.jnz?portlet=Announcements_and_Info_from_the_Wellness_Center&screen=View+Post&screenType=next&&Id=19729f54-352b-485f-a0eb-ae8eb568a752
,Private,NY,0,0,1,0,0,D,Mount Saint Mary College,https://www.msmc.edu/covid-policy/
2021-05-04,Private,MD,0,0,1,0,0,D,Mount St. Mary's University,https://inside.msmary.edu/return-to-the-mount/covid-19-info/vaccine-policies.html
2021-09-20,Public,MA,1,0,1,0,0,D,Mount Wachusett Community College,https://masscc.org/massachusetts-community-colleges-announce-vaccine-requirement/
2021-04-28,Private,PA,1,0,1,0,0,D,Muhlenberg College,https://www.muhlenberg.edu/offices/healthcenter/coronavirus/communications/vaccinationpolicyupdate.html
2021-04-30,Private,CO,1,0,1,0,0,D,Naropa University,https://www.naropa.edu/coronavirus/
2021-05-10,Public,NY,1,0,1,0,1,D,Nassau Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-08-26,Private,IL,1,0,1,0,0,D,National Louis University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Private,IL,1,0,1,0,0,D,National University of Health Sciences,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-06-25,Public,CT,0,0,1,0,0,D,Naugatuck Valley Community College,https://www.ct.edu/covid19#faqs
,Private,NY,1,0,1,0,0,D,Nazareth College,https://www2.naz.edu/covid-19-resources/health-wellness-prevention/covid-19-vaccine-requirement
,Private,NE,0,0,1,0,0,R,Nebraska Wesleyan University,https://www.nebrwesleyan.edu/about-nwu/covid-19-coronavirus-updates
2021-06-17,Private,PA,1,0,1,0,0,D,Neumann University,https://www.neumann.edu/shield-our-knights
2021-08-20,Public,NV,1,0,0,0,0,D,Nevada State College,https://www.unlv.edu/news-story/nevada-state-board-health-approves-covid-19-vaccination-requirement-students
2021-05-21,Private,NH,1,0,1,0,0,D,New England College,https://www.nec.edu/nec-to-require-covid-19-vaccination/
2021-06-28,Private,MA,1,0,1,0,0,D,New England Law-Boston,https://www.nesl.edu/docs/default-source/intranet-pdfs/covid-19-vaccination-policy.pdf
2021-04-18,Public,NJ,1,0,1,0,0,D,New Jersey City University,https://www.njcu.edu/about/news/2021/04/student-covid-19-vaccination-requirement-and-availability
2021-04-28,Public,NJ,1,0,1,0,0,D,New Jersey Institute of Technology,https://www.njit.edu/pandemicrecovery/vaccination-requirement-njit-community-members
,Public,NM,1,0,1,0,0,D,New Mexico Highlands University,https://www.nmhu.edu/coronavirus-covid-19-information/
2021-10-27,Public,NM,1,0,0,0,0,D,New Mexico State University-Alamogordo,"https://news.nmsu.edu/2021/10/nmsu-system-requires-covid-19-vaccines-for-all-employees,-citing-federal-mandate.html"
2021-10-27,Public,NM,1,0,0,0,0,D,New Mexico State University-Carlsbad,"https://news.nmsu.edu/2021/10/nmsu-system-requires-covid-19-vaccines-for-all-employees,-citing-federal-mandate.html"
2021-10-27,Public,NM,1,0,0,0,0,D,New Mexico State University-Dona Ana,"https://news.nmsu.edu/2021/10/nmsu-system-requires-covid-19-vaccines-for-all-employees,-citing-federal-mandate.html"
2021-10-27,Public,NM,1,0,0,0,0,D,New Mexico State University-Grants,"https://news.nmsu.edu/2021/10/nmsu-system-requires-covid-19-vaccines-for-all-employees,-citing-federal-mandate.html"
2021-10-27,Public,NM,1,0,0,0,0,D,New Mexico State University-Main Campus,"https://news.nmsu.edu/2021/10/nmsu-system-requires-covid-19-vaccines-for-all-employees,-citing-federal-mandate.html"
2021-05-12,For-profit,CA,1,0,1,0,0,D,New York Film Academy,https://www.nyfa.edu/eblast/letter-2-05-11-2021.html
2021-08-23,Private,NY,1,0,1,0,0,D,New York Institute of Technology,https://www.nyit.edu/about/vaccination
2021-04-23,Private,NY,1,0,1,0,1,D,New York University,https://www.nyu.edu/life/safety-health-wellness/coronavirus-information/safety-and-health/covid-19-vaccine/vaccine-questions-and-support/vaccine-requirement.html
2021-05-10,Public,NY,1,0,1,0,1,D,Niagara County Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-08-06,Private,NY,1,0,1,0,0,D,Niagara University,https://www.niagara.edu/student-vaccine-protocol/
2021-08-23,Public,LA,0,0,1,0,0,R,Nicholls State University,https://www.klfy.com/health/coronavirus/university-of-louisiana-system-will-require-student-covid-19-vaccinations/
2021-08-10,Public,CA,1,0,1,0,0,D,Norco College,https://www.rccd.edu/news/Pages/RCCD-Trustees-Mandate-COVID-Vaccinations.aspx
2021-07-23,Public,VA,1,0,1,0,0,D,Norfolk State University,https://www.nsu.edu/Coronavirus
2021-10-25,Public,NC,0,1,0,0,0,R,North Carolina State University,https://www.ncsu.edu/coronavirus/important-update-on-nc-state-employee-vaccine-requirements/
2021-08-10,Private,IL,1,0,1,0,0,D,North Central College,https://covid.northcentralcollege.edu/2021/08/10/covid-19-vaccine-expectation/
2021-05-10,Public,NY,1,0,1,0,1,D,North Country Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-08-26,Private,IL,1,0,1,0,0,D,North Park University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-20,Public,WA,1,0,1,0,0,D,North Seattle College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-09-20,Public,MA,1,0,1,0,0,D,North Shore Community College,https://masscc.org/massachusetts-community-colleges-announce-vaccine-requirement/
2021-09-08,Public,OH,1,0,1,0,0,R,Northeast Ohio Medical University,https://thepulse.neomed.edu/articles/neomed-covid-19-vaccination-requirements/
2021-08-13,Public,IL,1,0,1,0,0,D,Northeastern Illinois University,https://www.neiu.edu/news/northeastern-require-covid-19-vaccination-fall-2021
2021-04-06,Private,MA,1,0,1,0,1,D,Northeastern University,https://news.northeastern.edu/2021/04/06/northeastern-to-require-covid-19-vaccinations-for-all-students-this-fall/
2021-08-26,Private,IL,1,0,1,0,0,D,Northern Baptist Theological Seminary,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-09-20,Public,MA,1,0,1,0,0,D,Northern Essex Community College,https://masscc.org/massachusetts-community-colleges-announce-vaccine-requirement/
2021-06-23,Public,IL,1,0,1,0,0,D,Northern Illinois University,https://www.niu.edu/protecting-the-pack/communication/messaging/6-23-21-requiring-covid-19-vaccination-for-students-employees.html
2021-08-12,Public,ME,0,0,1,0,1,D,Northern Maine Community College,https://www.mccs.me.edu/covid-19/vaccine-protocol/
,Public,MP,0,0,1,0,0,null,Northern Marianas College,https://www.marianas.edu/vaccination#who-is-required-to-get-vaccinated
2021-08-25,Public,LA,0,0,1,0,0,R,Northshore Technical Community College,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-08-20,For-profit,WA,1,0,0,0,0,D,Northwest College of Art and Design,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-20,Public,WA,1,0,0,0,0,D,Northwest Indian College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-25,Public,LA,0,0,1,0,0,R,Northwest Louisiana Technical Community College,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-08-10,Private,WA,1,0,1,0,0,D,Northwest School of Wooden Boatbuilding,https://www.nwswb.edu/news/
2021-08-20,Private,WA,1,0,0,0,0,D,Northwest University,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-26,For-profit,IL,1,0,1,0,0,D,Northwestern College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-06-25,Public,CT,0,0,1,0,0,D,Northwestern Connecticut Community College,https://www.ct.edu/covid19#faqs
2021-08-23,Public,LA,0,0,1,0,0,R,Northwestern State University,https://www.klfy.com/health/coronavirus/university-of-louisiana-system-will-require-student-covid-19-vaccinations/
2021-05-12,Private,IL,1,0,1,0,0,D,Northwestern University,https://www.northwestern.edu/coronavirus-covid-19-updates/health/vaccine/
2021-06-25,Public,CT,0,0,1,0,0,D,Norwalk Community College,https://www.ct.edu/covid19#faqs
2021-05-11,Private,VT,1,0,1,0,0,D,Norwich University,https://www.norwich.edu/news/psa/3169-update-from-the-hill-may-11-2021-covid-vaccination-update
2021-05-26,Private,MD,0,0,1,0,0,D,Notre Dame of Maryland University,https://www.ndm.edu/news-and-events/news/covid-19-vaccination-required-fall
2021-07-16,Private,FL,1,0,0,0,0,R,Nova Southeastern University,https://www.nova.edu/coronavirus/information/archive-updates.html
2021-08-25,Public,LA,0,0,1,0,0,R,Nunez Community College,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-04-06,Public,MI,1,0,1,0,0,D,Oakland University,https://www.oakland.edu/return-to-campus/covid-19-vaccines/
2021-08-26,Public,IL,1,0,1,0,0,D,Oakton Community College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-24,Private,OH,1,0,1,0,1,R,Oberlin College and Conservatory,https://www.oberlin.edu/obiesafe/obiesafe-policies-fall-2021
2021-04-28,Private,CA,1,0,1,0,1,D,Occidental College,https://www.oxy.edu/covid-19/community-messages/student-vaccination-requirement
2021-06-03,Private,GA,1,0,1,0,0,D,Oglethorpe University,https://covid19.oglethorpe.edu/wp-content/uploads/sites/12/2021/06/covid-vaccine-policy-fall-2021.pdf
2021-08-24,Public,OH,1,0,1,0,0,R,Ohio State University,https://news.osu.edu/ohio-state-announces-vaccination-requirement/
2021-08-31,Public,OH,1,0,1,0,0,R,Ohio University,https://www.ohio.edu/coronavirus/vaccine/vaccine-requirement
,Private,OH,1,0,1,0,0,R,Ohio Wesleyan University,https://www.owu.edu/about/safe-campus-guide-covid-19/safe-campus-guide-student-faq/#vaccineinfo
2021-06-08,Public,VA,1,0,1,0,0,D,Old Dominion University,https://www.odu.edu/emergency/news/2020/2/novel_coronavirus_co/update-35
,Private,MA,1,0,1,0,0,D,Olin College of Engineering,https://www.olin.edu/human-resources/return-campus/
2021-08-26,Private,IL,1,0,1,0,0,D,Olivet Nazarene University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Public,IL,1,0,1,0,0,D,Olney Central College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-20,Public,WA,1,0,0,0,0,D,Olympic College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-05-10,Public,NY,1,0,1,0,1,D,Onondaga Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-08-24,Public,CA,1,0,1,0,0,D,Orange Coast College,https://www.cccd.edu/aboutus/novelcoronavirus/index.cfm
2021-05-10,Public,NY,1,0,1,0,1,D,Orange County Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-06-02,Public,OR,1,0,1,0,0,D,Oregon Institute of Technology,https://www.oit.edu/coronavirus
2021-05-04,Public,OR,1,0,1,0,0,D,Oregon State University,https://covid.oregonstate.edu/latest-updates/university-plans-require-vaccinations
,Private,CA,1,0,1,0,0,D,Otis College of Art and Design,https://www.otis.edu/covid-19-response-hub/mask-vaccination-policy
2021-08-26,Private,OH,1,0,1,0,0,R,Otterbein University,https://www.otterbein.edu/covid19/2021-faq/
2021-04-26,Private,NY,1,0,1,0,0,D,Pace University,https://pacechronicle.com/news/2021/04/26/pace-mandates-covid-19-vaccine-for-all-students-faculty-strongly-advised/
2021-08-26,For-profit,IL,1,0,1,0,0,D,Pacific College of Health Science at Chicago,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-04-27,Private,WA,1,0,1,0,0,D,Pacific Lutheran University,https://www.plu.edu/coronavirus/updates/2021/04/27/plu-expands-student-immunization-requirement-to-include-covid-19-vaccine/
2021-06-01,Private,WA,1,0,1,0,0,D,Pacific Northwest University,https://www.pnwu.edu/blog/2021/06/01/covid-19-plans-for-returning-to-campus-this-fall/
2021-04-30,Private,OR,1,0,1,0,0,D,Pacific University,https://www.pacificu.edu/about/media/pacific-will-require-covid-19-vaccination-students-employees
2021-08-26,Public,IL,1,0,1,0,0,D,Parkland College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-04-07,Private,TX,0,0,1,0,0,R,Paul Quinn College,https://twitter.com/michaelsorrell/status/1379765937805615104?s=20
2021-08-20,Public,WA,1,0,1,0,0,D,Peninsula College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-10-19,Public,PA,1,0,0,0,0,D,Pennsylvania State University at Altoona,https://news.psu.edu/story/673056/2021/10/19/campus-life/federal-vaccine-requirement-extends-six-campuses-federal
2021-10-19,Public,PA,1,0,0,0,0,D,Pennsylvania State University at DuBois,https://news.psu.edu/story/673056/2021/10/19/campus-life/federal-vaccine-requirement-extends-six-campuses-federal
2021-10-19,Public,PA,1,0,0,0,0,D,Pennsylvania State University at Erie ,https://news.psu.edu/story/673056/2021/10/19/campus-life/federal-vaccine-requirement-extends-six-campuses-federal
2021-10-19,Public,PA,1,0,0,0,0,D,Pennsylvania State University at Harrisburg,https://news.psu.edu/story/673056/2021/10/19/campus-life/federal-vaccine-requirement-extends-six-campuses-federal
2021-10-13,Public,PA,1,0,0,0,0,D,Pennsylvania State University at University Park,https://news.psu.edu/story/672455/2021/10/12/administration/all-university-park-employees-subject-federal-covid-19
2021-10-19,Public,PA,1,0,0,0,0,D,Pennsylvania State University-Brandywine,https://news.psu.edu/story/673056/2021/10/19/campus-life/federal-vaccine-requirement-extends-six-campuses-federal
2021-10-19,Public,PA,1,0,0,0,0,D,Pennsylvania State University-Fayette ,https://news.psu.edu/story/673056/2021/10/19/campus-life/federal-vaccine-requirement-extends-six-campuses-federal
,Private,CA,1,0,1,0,0,D,Pepperdine University,https://www.pepperdine.edu/coronavirus/vaccine/
2021-08-20,Private,WA,1,0,0,0,0,D,Perry Technical Institute,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-04-14,Private,PA,0,0,1,0,0,D,Philadelphia College of Osteopathic Medicine,https://www.pcom.edu/coronavirus/announcements.html
2021-08-20,Public,WA,1,0,0,0,0,D,Pierce College at Fort Steilacoom,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-20,Public,WA,1,0,0,0,0,D,Pierce College at Puyallup,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-20,For-profit,WA,1,0,0,0,0,D,Pima Medical Institute at Renton,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-20,For-profit,WA,1,0,0,0,0,D,Pima Medical Institute at Seattle,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-04-13,Private,CA,1,0,1,0,0,D,Pitzer College,https://tsl.news/pitzer-vaccine-requirement/
2021-06-29,Private,PA,0,0,1,0,0,D,Point Park University,https://www.pointpark.edu/studentlife/healthandstudentservices/studenthealthcenter/returntocampus/index
2021-04-14,Private,CA,0,0,1,0,0,D,Pomona College,https://www.pomona.edu/coronavirus
2021-08-12,Public,CA,1,0,1,0,0,D,Porterville College,https://do-prod-webteam-drupalfiles.s3-us-west-2.amazonaws.com/kccdedu/s3fs-public/KCCD%20RESOLUTION%20NO.%20R-4-21_FINAL081221%20-%20OK%20to%20Post.pdf
2021-05-05,Public,OR,1,0,1,0,0,D,Portland State University,https://www.pdx.edu/president/may-5-2021-message
2021-05-06,For-profit,CT,0,0,1,0,0,D,Post University,https://post.edu/blog/message-to-campus-community-students-families-vaccine-message/
2021-08-26,Public,IL,1,0,1,0,0,D,Prairie State College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-11,Private,NY,1,0,1,0,0,D,Pratt Institute,https://www.pratt.edu/coronavirus/recent-communications-to-the-pratt-community/#may-11-2021-letter
2021-06-02,Private,AZ,0,0,1,0,0,D,Prescott College,https://covid.prescott.edu/
2021-04-20,Private,NJ,1,0,1,0,1,D,Princeton University,https://www.princeton.edu/news/2021/04/20/university-will-require-all-undergraduate-and-graduate-students-receive-covid-19
2021-05-27,Private,RI,0,0,1,0,0,D,Providence College,https://www.providencejournal.com/story/news/education/2021/05/27/providence-college-require-covid-vaccinations-students/7473360002/
,Private,NC,1,0,1,0,1,R,Queens University of Charlotte,https://www.queens.edu/news/2020/royal-return/vaccine-information.html
2021-08-26,Private,IL,1,0,1,0,0,D,Quincy University,https://www.quincy.edu/coronavirus/
2021-06-25,Public,CT,0,0,1,0,0,D,Quinebaug Valley Community College,https://www.ct.edu/covid19#faqs
2021-05-26,Private,CT,1,0,1,0,1,D,Quinnipiac University,https://www.qu.edu/health-wellness-and-safety/covid-19-resources/vaccine-information/
2021-09-20,Public,MA,1,0,1,0,0,D,Quinsigamond Community College,https://masscc.org/massachusetts-community-colleges-announce-vaccine-requirement/
2021-06-15,Public,VA,0,0,1,0,0,D,Radford University,https://www.radford.edu/content/radfordcore/home/reopening/fall2021-operational-plan.html
,Public,NJ,0,0,1,0,0,D,Ramapo College of New Jersey,https://www.ramapo.edu/health/covid-19-vaccine/
2021-06-03,Private,VA,0,0,1,0,0,D,Randolph College,https://www.randolphcollege.edu/news/2021/06/randolph-to-require-covid-19-vaccine-for-students-for-fall-2021/
2021-05-11,Private,VA,1,0,1,0,0,D,Randolph-Macon College,https://www.rmc.edu/campus-life/protect/covid-19-vaccine-requirement-for-fall-2021-semester
2021-08-26,For-profit,IL,1,0,1,0,0,D,Rasmussen College in Illinois,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-06,Private,OR,0,0,1,0,0,D,Reed College,https://www.reed.edu/coronavirus/news-and-announcements/may-6-2021-what-you-need-to-know.html
2021-05-12,Private,MA,1,0,1,0,0,D,Regis College,https://www.regiscollege.edu/about-regis/news/announcement-regarding-covid-19-vaccine-requirement
2021-05-13,Private,CO,1,0,1,0,1,D,Regis University,https://www.regis.edu/news/2021/news-releases/05/covid-vaccine
2021-08-26,Public,IL,1,0,1,0,0,D,Rend Lake College,https://www.rlc.edu/cares-covid-information
2021-04-16,Private,NY,1,0,1,0,0,D,Rensselaer Polytechnic Institute,https://www.timesunion.com/news/article/RPI-requires-vaccinations-in-person-classes-for-16107307.php
2021-08-20,Public,WA,1,0,0,0,0,D,Renton Technical College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-26,Private,IL,1,0,1,0,0,D,Resurrection University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
,Public,RI,0,0,1,0,0,D,Rhode Island College,https://www.ric.edu/meet-rhode-island-college/health-wellness/covid-19
2021-08-06,Private,TN,1,0,1,0,0,R,Rhodes College,https://www.rhodes.edu/coronavirus-updates#tab_am-i-required-to-get-vaccinated-35548
2021-05-28,Private,TX,1,0,1,0,1,R,Rice University,https://coronavirus.rice.edu/news/president-planning-fall-semester
2021-08-26,Public,IL,1,0,1,0,0,D,Richland Community College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-04-29,Private,NJ,0,0,1,0,0,D,Rider University,https://www.rider.edu/about/news/rider-will-require-covid-19-vaccination-students
,Public,CA,1,0,1,0,0,D,Rio Hondo College,https://www.riohondo.edu/student-health-services/vaccination/
2021-08-12,Private,WI,0,0,1,0,0,D,Ripon College,https://ripon.edu/coronavirus-information/
2021-08-25,Public,LA,0,0,1,0,0,R,River Parishes Community College,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-08-10,Public,CA,1,0,1,0,0,D,Riverside City College,https://www.rccd.edu/news/Pages/RCCD-Trustees-Mandate-COVID-Vaccinations.aspx
,Private,NH,1,0,1,0,0,D,Rivier University,https://www.rivier.edu/student-life/health-and-wellness/health-alert-coronavirus-covoid-19/
2021-06-14,Private,VA,0,0,1,0,0,D,Roanoke College,https://www.roanoke.edu/about/news/covid_vaccine_requirement
2021-06-30,Private,PA,0,0,1,0,0,D,Robert Morris University,https://www.rmu.edu/about/health/recent-communications
2021-05-05,Private,NY,0,0,1,0,0,D,Rochester Institute of Technology,Rochester Institute of Technology
2021-08-26,Public,IL,1,0,1,0,0,D,Rock Valley College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Private,IL,1,0,1,0,0,D,Rockford University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
,Private,MO,0,0,1,0,0,R,Rockhurst University,https://www.rockhurst.edu/covid-policies
2021-05-10,Public,NY,1,0,1,0,1,D,Rockland Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
,For-profit,CO,1,0,1,0,0,D,Rocky Vista University,Rocky Vista University
2021-04-01,Private,RI,1,0,1,0,1,D,Roger Williams University,https://turnto10.com/news/local/roger-williams-university-to-require-students-to-get-covid-vaccine-for-fall-semester
2021-04-26,Private,IL,1,0,1,0,0,D,Roosevelt University,https://blogs.roosevelt.edu/coronavirus/2021/04/26/may-5-2nd-dose-appointments-student-vaccination-requirement/
2021-05-28,Private,IL,1,0,1,0,0,D,Rosalind Franklin University of Medicine and Science,https://www.rosalindfranklin.edu/covid19/updates.php#20210528
,Private,PA,1,0,1,0,0,D,Rosemont College,https://www.rosemont.edu/student-life/student-services/wellness-center/vaccination-mask-policy.php
2021-05-06,Public,NJ,0,0,1,0,0,D,Rowan University,https://today.rowan.edu/news/2021/05/rowan-offers-vaccination-incentives.html
2021-09-20,Public,MA,1,0,1,0,0,D,Roxbury Community College,https://masscc.org/massachusetts-community-colleges-announce-vaccine-requirement/
2021-08-26,Private,IL,1,0,1,0,0,D,Rush University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-06-14,Private,NY,1,0,1,0,0,D,Russell Sage College,https://sites.google.com/sage.edu/covid19/updates#h.1ifew62v4anp
2021-03-25,Public,NJ,1,0,1,0,0,D,Rutgers University-Camden,https://www.rutgers.edu/news/rutgers-require-covid-19-vaccine-students
2021-03-25,Public,NJ,1,0,1,0,0,D,Rutgers University-New Brunswick,https://www.rutgers.edu/news/rutgers-require-covid-19-vaccine-students
2021-03-25,Public,NJ,1,0,1,0,0,D,Rutgers University-Newark,https://www.rutgers.edu/news/rutgers-require-covid-19-vaccine-students
2021-08-26,For-profit,IL,1,0,1,0,0,D,SAE Institute of Technology at Chicago,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Adirondack,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Brockport,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Broome Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Buffalo State,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College at Geneseo,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College at Old Westbury,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College at Oswego,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College at Plattsburgh,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College at Potsdam,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College of Agriculture and Technology at Cobleskill,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College of Environmental Science and Forestry,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College of Optometry,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College of Technology at Alfred,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College of Technology at Canton,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY College of Technology at Delhi,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Corning Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Cortland,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Downstate Health Sciences University,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Empire State College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Maritime College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Morrisville,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Oneonta,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Polytechnic Institute,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY Westchester Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY at Albany,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY at Fredonia,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,SUNY at Purchase College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-08-03,Public,CA,1,0,1,0,0,D,Sacramento City College,https://losrios.edu/campus-life/news/los-rios-to-implement-covid-19-vaccine-requirement
2021-07-23,Private,CT,1,0,1,0,0,D,Sacred Heart University,https://www.sacredheart.edu/offices--departments-directory/health-services/coronavirus/
,Public,CA,0,0,1,0,0,D,Saddleback College,https://www.saddleback.edu/spring2022
,Private,NH,1,0,1,0,0,D,Saint Anselm College,https://www.anselm.edu/covid-19-response/immunization-requirements
2021-08-26,Private,IL,1,0,1,0,0,D,Saint Anthony College of Nursing,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Private,IL,1,0,1,0,0,D,Saint Augustine College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-06,Private,NJ,0,0,1,0,0,D,Saint Elizabeth University,https://www.steu.edu/-/seu-announces-mandatory-student-covid-19-vaccines-for-fall-2021-050621
2021-08-26,Private,IL,1,0,1,0,0,D,Saint Francis Medical Center College of Nursing,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-04,Private,MN,1,0,1,0,0,D,Saint Johns University,https://www.csbsju.edu/covid-19/campus-communications/080421-vaccination-requirement
2021-05-12,Private,ME,1,0,1,0,0,D,Saint Joseph's College of Maine,https://www.sjcme.edu/highlights/fall-semester-2021-moving-toward-normal/
